Interest_Rate,Delay_from_due_date,Payment_of_Min_Amount,Outstanding_Debt,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Credit_Utilization_Ratio, Num_Bank_Accounts,Num_Credit_Card,Credit_Mix,Credit_History_Age,Credit_Score
7,6,No,1436.59,5,15,4,38.30473785,6,4,Good,33.08333333,Poor
7,11,No,1436.59,5,12,4,35.25011431,6,7,Standard,32.75,Poor
7,6,No,1436.59,5,15,4,39.57770136,6,6,Standard,5.75,Standard
7,5,No,1436.59,5,15,4,39.93979247,6,3,Good,0,Standard
14,14,Yes,1436.96,2,0,1,34.82064297,4,9,Bad,19.91666667,Standard
14,14,Yes,1436.96,2,17,1,28.79772356,4,10,Bad,10,Standard
14,14,Yes,1436.96,2,14,1,37.54348774,4,7,Bad,4.583333333,Standard
14,14,Yes,1436.96,0,0,1,40.96872804,4,9,Bad,6.666666667,Standard
14,14,Yes,1436.96,0,16,1,29.31058203,4,8,Bad,5.416666667,Standard
14,14,Yes,1436.96,2,17,1,35.69051341,4,6,Bad,12.08333333,Poor
14,14,Yes,1436.96,2,15,1,42.63930533,4,8,Good,19.66666667,Poor
12,16,No,1437.02,1,15,4,33.78806619,5,3,Good,21.83333333,Standard
12,13,No,1437.02,1,0,4,37.27245539,5,7,Standard,19,Standard
12,13,No,1437.02,1,15,4,36.5201812,5,4,Good,19.58333333,Standard
12,15,No,1437.02,1,14,4,25.03130403,10,7,Standard,17.25,Standard
12,13,No,1437.02,1,18,4,37.08256698,5,5,Good,0,Standard
12,13,No,1437.02,6,15,4,29.36504587,5,4,Good,24.08333333,Good
12,13,No,1437.02,6,15,4,25.39538198,5,4,Standard,19.91666667,Good
11,24,Yes,1437.07,6,14,3,41.36856685,7,5,Standard,19.16666667,Standard
11,19,Yes,1437.07,6,17,0,31.78506105,7,3,Good,27.66666667,Standard
11,24,Yes,1437.07,6,14,3,28.33380263,7,7,Good,26.16666667,Standard
11,24,NM,1437.07,6,14,3,37.33637155,7,4,Standard,7.833333333,Standard
11,24,Yes,1437.07,6,14,3,37.66904429,7,3,Good,28.33333333,Standard
11,24,Yes,1437.07,6,14,3,41.72159584,7,3,Standard,33,Standard
11,24,NM,1437.07,6,14,3,33.49359466,7,7,Standard,14.25,Standard
2,2,No,1437.16,2,1,0,31.17048816,3,3,Standard,28.91666667,Poor
2,2,No,1437.16,2,0,0,25.65518544,3,3,Standard,24.25,Poor
2,2,No,1437.16,2,2,0,22.96225088,3,6,Standard,18.83333333,Poor
2,2,No,1437.16,2,3,0,37.90620395,3,5,Standard,20.16666667,Standard
2,2,No,1437.16,2,0,0,33.59623895,3,7,Bad,15.08333333,Poor
2,2,No,1437.16,5,0,0,22.95097836,3,4,Standard,26.83333333,Poor
2,2,No,1437.16,5,2,0,38.61107992,3,4,Good,33.16666667,Poor
2,2,No,1437.16,5,4,0,36.7283882,3,6,Standard,22.66666667,Poor
19,21,Yes,1437.24,6,17,4,28.84143968,7,5,Bad,6.583333333,Standard
19,21,Yes,1437.24,6,0,4,30.87180387,7,6,Bad,7.333333333,Standard
19,21,Yes,1437.24,6,18,4,31.00540744,7,6,Bad,11,Poor
19,21,Yes,1437.24,6,17,4,37.05928546,7,7,Bad,6.583333333,Poor
19,21,Yes,1437.24,6,17,4,26.38523914,7,4,Standard,0,Poor
19,21,NM,1437.24,7,18,4,38.66769814,7,4,Standard,0,Poor
8,29,Yes,1437.3,8,17,2,32.40173387,5,7,Bad,12.08333333,Standard
8,29,Yes,1437.3,13,17,2,22.68752529,5,10,Bad,12.91666667,Standard
8,30,Yes,1437.3,13,17,2,40.68814955,5,6,Bad,6,Standard
8,29,Yes,1437.3,13,17,2,40.07513695,5,5,Standard,21.25,Standard
8,29,Yes,1437.3,13,15,2,26.5858277,5,8,Bad,19.58333333,Standard
8,29,Yes,1437.3,13,15,2,38.38619798,5,7,Bad,5.75,Standard
8,29,Yes,1437.3,13,17,2,36.37460579,5,5,Standard,28.25,Standard
19,14,NM,1437.62,1,18,2,24.97412593,8,10,Bad,5.583333333,Standard
19,14,Yes,1437.62,1,18,2,35.05387941,8,7,Bad,12.66666667,Standard
19,14,Yes,1437.62,1,18,2,27.29244282,8,6,Bad,18.83333333,Standard
19,9,Yes,1437.62,1,15,2,27.53357132,8,6,Bad,0,Standard
19,14,Yes,1437.62,1,21,2,38.25494376,8,9,Bad,1.583333333,Standard
19,14,Yes,1437.62,1,15,2,32.77326319,8,5,Standard,9.25,Standard
19,14,Yes,1437.62,1,18,2,27.48324945,8,9,Bad,12.75,Poor
19,14,NM,1437.62,1,18,2,29.33813944,8,9,Bad,9.416666667,Standard
13,13,Yes,1437.79,6,15,4,25.92985774,4,6,Standard,22.33333333,Standard
13,13,Yes,1437.79,8,18,4,30.45564934,4,6,Standard,27,Standard
13,13,Yes,1437.79,8,17,4,28.82720892,4,8,Bad,2,Standard
13,15,Yes,1437.79,8,17,4,25.65466074,4,6,Bad,18.33333333,Standard
13,13,NM,1437.79,8,17,4,26.76135502,4,7,Standard,18.41666667,Standard
13,13,Yes,1437.79,8,19,4,31.81321989,4,5,Standard,8,Standard
13,13,Yes,1437.79,8,15,4,28.24892952,4,8,Bad,12,Standard
13,13,Yes,1437.79,8,0,4,29.0636245,4,8,Bad,13.75,Standard
16,13,No,1437.83,1,8,3,29.16923289,4,5,Standard,21.16666667,Standard
16,11,No,1437.83,1,11,0,26.51439146,4,8,Bad,2.5,Standard
16,13,NM,1437.83,1,11,3,24.79408758,4,6,Standard,32.5,Standard
16,13,No,1437.83,1,12,3,38.38927488,4,4,Standard,13.75,Standard
16,13,No,1437.83,1,11,3,27.65532171,4,9,Standard,16.41666667,Standard
16,13,No,1437.83,1,12,3,38.59845662,4,3,Standard,32.91666667,Standard
16,18,No,1437.83,1,11,3,34.3587029,4,6,Bad,12.25,Standard
20,21,Yes,1437.94,12,11,6,24.02885152,5,3,Good,0,Standard
20,21,Yes,1437.94,12,11,6,39.14156805,5,7,Good,22.41666667,Poor
20,21,Yes,1437.94,12,9,6,24.30953081,5,3,Good,19.33333333,Poor
20,21,NM,1437.94,12,10,6,26.84288892,5,6,Good,0,Poor
20,21,Yes,1437.94,12,9,6,24.76475204,5,3,Good,17.58333333,Poor
20,19,Yes,1437.94,12,12,6,36.90994618,5,6,Good,16.66666667,Poor
20,21,Yes,1437.94,12,6,6,35.06976381,5,4,Good,18.16666667,Poor
5,3,No,1437.95,3,12,4,27.43460516,4,1,Good,20.08333333,Standard
5,8,No,1437.95,3,11,9,37.12859098,4,7,Good,23.5,Standard
5,8,No,1437.95,3,12,4,28.59601298,4,5,Standard,11.16666667,Standard
5,8,No,1437.95,3,14,4,26.7913655,4,5,Good,29.08333333,Standard
5,8,No,1437.95,3,12,0,26.07372648,4,4,Standard,23.66666667,Standard
5,8,No,1437.95,3,10,4,24.99811005,4,7,Standard,16.41666667,Standard
5,8,No,1437.95,3,13,4,24.63368393,4,3,Standard,19.66666667,Standard
5,9,No,1437.95,3,11,4,35.68549862,4,3,Standard,31.66666667,Standard
7,6,NM,1437.99,1,10,4,25.73665392,4,5,Standard,0,Poor
7,6,No,1437.99,1,7,4,36.62064741,4,8,Standard,0,Poor
7,6,No,1437.99,1,5,4,36.8506748,4,7,Standard,28.91666667,Standard
7,6,No,1437.99,1,9,4,37.17046245,4,7,Standard,29.33333333,Poor
7,6,No,1437.99,1,4,4,36.69610393,4,8,Bad,9.333333333,Poor
7,6,No,1437.99,1,7,4,36.71493231,4,7,Standard,17.25,Poor
7,6,No,1437.99,1,7,9,32.37999212,4,10,Standard,8.583333333,Poor
7,1,No,1437.99,1,6,4,41.94258015,4,7,Standard,29.08333333,Poor
19,32,Yes,1438.18,9,15,5,36.58544746,6,2,Standard,0,Poor
19,32,Yes,1438.18,9,0,5,27.48951545,6,3,Good,30.16666667,Poor
19,32,Yes,1438.18,9,17,5,36.08214445,6,6,Good,24.16666667,Poor
19,32,NM,1438.18,9,20,5,32.37280945,6,6,Standard,17.33333333,Standard
19,32,Yes,1438.18,9,16,5,22.97478413,6,7,Good,27.25,Standard
19,30,Yes,1438.18,9,17,5,24.85280196,6,7,Standard,32,Standard
19,36,Yes,1438.18,0,17,5,28.65939264,6,5,Good,33.08333333,Poor
19,32,Yes,1438.18,9,17,5,29.15784511,6,5,Good,19.75,Poor
22,32,Yes,1438.65,9,25,5,25.5897599,8,6,Good,30.5,Standard
22,37,Yes,1438.65,9,23,5,41.13499006,8,4,Good,29.08333333,Poor
22,32,Yes,1438.65,9,25,5,33.40171419,8,3,Good,30.08333333,Poor
22,32,Yes,1438.65,9,25,5,28.27648773,8,3,Bad,8.833333333,Poor
22,32,Yes,1438.65,9,25,5,39.57570847,8,4,Good,19.91666667,Poor
22,32,Yes,1438.65,9,25,5,37.87554864,8,3,Standard,26.83333333,Poor
6,0,No,1438.66,2,5,2,39.93131831,4,2,Good,21.66666667,Standard
6,0,No,1438.66,2,5,2,34.78659342,4,7,Good,22.08333333,Standard
6,0,No,1438.66,2,5,2,37.76736142,4,3,Standard,29.25,Standard
6,1,No,1438.66,2,8,2,30.88157605,4,5,Good,16.16666667,Standard
6,3,No,1438.66,0,5,2,36.15094688,4,5,Standard,6.833333333,Standard
6,5,No,1438.66,4,5,2,41.30940907,4,7,Standard,17.41666667,Good
6,0,No,1438.66,4,5,2,27.97553746,4,5,Good,26.91666667,Good
21,55,Yes,1438.69,11,25,3,25.98413875,9,7,Bad,9.916666667,Poor
21,60,Yes,1438.69,11,0,3,30.98055179,9,7,Bad,0,Poor
21,55,Yes,1438.69,11,25,3,31.40736114,9,4,Standard,9.083333333,Poor
21,55,Yes,1438.69,11,25,3,39.399452,9,9,Standard,10.41666667,Poor
21,55,Yes,1438.69,15,25,3,41.57526518,9,9,Standard,19.33333333,Poor
21,55,Yes,1438.69,15,25,3,33.65046929,9,9,Standard,10.25,Poor
21,50,Yes,1438.69,15,25,3,39.72833723,9,10,Bad,9.333333333,Poor
15,19,NM,1438.83,3,14,4,38.88945994,3,3,Standard,16.08333333,Standard
15,19,No,1438.83,3,14,4,40.51356638,3,2,Good,32.83333333,Standard
15,19,No,1438.83,3,14,4,29.53699783,3,4,Good,29.66666667,Standard
15,19,No,1438.83,3,16,4,25.54607386,3,6,Good,17.83333333,Standard
15,19,No,1438.83,3,12,4,24.72563743,3,4,Good,25.58333333,Standard
15,19,No,1438.83,3,14,4,30.70496944,3,4,Good,23.08333333,Standard
15,18,No,1438.83,3,14,4,25.27417649,3,3,Good,20.25,Standard
15,19,No,1438.83,3,11,4,32.95877718,3,6,Standard,11.66666667,Standard
2,2,No,1438.9,2,6,4,31.89296766,3,3,Good,30.08333333,Standard
2,2,No,1438.9,2,3,4,32.22740808,3,5,Standard,15.91666667,Standard
2,5,NM,1438.9,2,4,4,27.07498366,3,4,Good,21,Standard
2,2,No,1438.9,3,3,4,27.91820448,3,5,Good,19.66666667,Standard
2,0,No,1438.9,3,1,4,38.98429999,3,3,Good,21.91666667,Standard
2,2,No,1438.9,3,3,4,38.39804243,3,3,Standard,21.83333333,Standard
2,2,No,1438.9,3,5,4,28.91421639,3,3,Standard,16.08333333,Standard
2,2,No,1438.9,3,3,4,30.84066289,3,4,Standard,14.83333333,Standard
8,8,No,1438.91,0,5,4,25.03969356,2,3,Standard,19,Good
8,8,No,1438.91,3,0,4,38.94786937,2,6,Standard,17.33333333,Good
8,7,No,1438.91,3,6,4,38.3895804,2,6,Standard,9.666666667,Standard
8,6,No,1438.91,3,0,4,39.73543691,2,6,Good,22.08333333,Good
8,8,No,1438.91,3,3,4,38.67134877,2,6,Standard,15.08333333,Good
8,8,No,1438.91,3,3,4,24.10785378,2,3,Standard,16.83333333,Good
8,8,No,1438.91,3,3,0,29.84227119,2,3,Good,22.58333333,Good
8,8,NM,1438.91,7,0,4,35.41133696,2,2,Good,18.08333333,Good
20,13,Yes,1438.98,4,14,2,28.86355188,4,3,Standard,28.91666667,Poor
20,12,Yes,1438.98,4,14,2,36.49742677,4,7,Standard,13.08333333,Poor
20,14,Yes,1438.98,4,14,2,36.95800653,4,8,Bad,8.083333333,Poor
20,12,Yes,1438.98,4,13,2,29.87101233,4,9,Bad,9.833333333,Poor
20,12,Yes,1438.98,4,15,2,35.87577119,4,9,Bad,0,Poor
20,12,NM,1438.98,4,14,2,34.27723546,4,7,Standard,8.916666667,Poor
4,12,No,1439.09,0,5,2,25.62658064,4,6,Bad,1.25,Good
4,12,NM,1439.09,0,5,2,26.1802715,4,9,Bad,17.58333333,Good
4,17,No,1439.09,0,5,2,32.92830632,4,3,Standard,15.91666667,Good
4,10,No,1439.09,0,5,2,32.42808471,4,5,Standard,7.666666667,Standard
4,12,No,1439.09,0,5,2,31.42974553,4,8,Standard,17.5,Standard
4,12,NM,1439.09,0,5,2,32.70848773,4,9,Bad,12.08333333,Standard
4,12,No,1439.09,0,5,2,25.55006726,4,5,Bad,9.916666667,Standard
4,12,No,1439.09,0,5,2,35.25468193,4,9,Bad,0,Standard
18,29,Yes,1439.21,1,11,0,38.30496894,4,6,Standard,16.08333333,Standard
18,29,Yes,1439.21,1,14,0,34.82813665,4,7,Good,18.41666667,Standard
18,29,Yes,1439.21,1,14,0,43.21708295,4,4,Standard,31.66666667,Standard
18,29,Yes,1439.21,1,12,0,27.58990275,4,7,Good,24,Good
18,29,Yes,1439.21,1,14,0,32.42609694,4,6,Standard,18.5,Good
18,25,Yes,1439.21,1,16,0,37.30689657,4,7,Good,0,Good
18,29,Yes,1439.21,6,14,0,31.05179345,4,5,Standard,16.33333333,Standard
18,29,Yes,1439.21,6,17,0,37.40075549,4,3,Standard,28.83333333,Standard
5,9,Yes,1439.29,4,6,1,29.65478158,8,5,Bad,7.916666667,Standard
5,13,Yes,1439.29,5,9,1,30.62979962,8,6,Standard,17.33333333,Standard
5,13,Yes,1439.29,5,11,1,34.31595514,8,9,Bad,10.91666667,Standard
5,13,Yes,1439.29,5,9,1,36.75754345,8,5,Standard,8.666666667,Standard
5,13,NM,1439.29,5,9,1,43.06325108,8,11,Bad,5.916666667,Standard
5,13,Yes,1439.29,5,7,1,38.57086372,8,8,Bad,7.666666667,Standard
5,13,NM,1439.29,5,10,1,32.02624872,8,6,Bad,2.916666667,Standard
5,13,Yes,1439.29,5,10,1,32.15801477,8,6,Bad,9.666666667,Standard
2,19,No,1439.4,0,12,0,34.12848107,5,4,Standard,0,Good
2,19,No,1439.4,0,14,0,31.51118955,5,6,Good,17.33333333,Good
2,23,No,1439.4,0,12,0,32.33153322,5,5,Good,20.66666667,Good
2,19,No,1439.4,0,12,0,26.56257023,5,6,Standard,18.33333333,Good
2,19,No,1439.4,0,11,0,33.13243419,5,5,Standard,17.66666667,Good
2,19,No,1439.4,0,0,0,25.89175021,5,7,Standard,0,Standard
5,13,No,1439.6,4,3,3,23.98429726,4,7,Standard,26.41666667,Good
5,13,No,1439.6,4,3,3,23.366526,4,9,Bad,4.416666667,Standard
5,13,No,1439.6,4,3,3,32.92811126,4,7,Standard,18,Good
5,13,No,1439.6,4,4,3,25.69399246,10,6,Bad,18.58333333,Good
5,10,No,1439.6,6,3,0,33.73850525,4,6,Standard,11.16666667,Good
5,13,No,1439.6,6,3,3,37.17187371,4,6,Standard,13.08333333,Good
5,13,No,1439.6,6,3,3,29.12915908,4,4,Standard,33.25,Good
5,13,No,1439.6,6,4,3,34.13901141,4,6,Standard,17.41666667,Standard
12,5,No,1439.7,4,10,1,40.28897901,0,5,Good,33.5,Good
12,7,No,1439.7,4,10,1,41.14925663,0,7,Good,18.16666667,Good
12,7,No,1439.7,4,10,1,44.83368593,0,2,Good,28.25,Standard
12,7,No,1439.7,4,9,1,37.71933958,0,3,Good,28.5,Good
12,10,No,1439.7,4,10,1,34.16038006,0,6,Good,31.41666667,Good
12,7,No,1439.7,4,10,1,37.87749197,0,3,Good,31.5,Standard
12,7,No,1439.7,7,8,1,34.04487337,0,3,Good,31.75,Standard
16,12,Yes,1439.72,4,12,4,34.60417951,3,3,Standard,23.41666667,Standard
16,12,Yes,1439.72,4,11,4,24.31371296,3,4,Standard,16.75,Standard
16,12,Yes,1439.72,9,12,4,33.24376247,3,7,Good,18.08333333,Standard
16,12,NM,1439.72,9,14,4,28.55791114,3,5,Standard,13.66666667,Standard
16,12,Yes,1439.72,9,11,4,30.21431341,3,7,Standard,18.5,Standard
16,12,Yes,1439.72,9,12,4,35.6681238,3,7,Bad,17.25,Poor
16,11,Yes,1439.72,9,0,4,35.89031281,3,6,Standard,23.83333333,Poor
7,29,NM,1440.03,2,15,0,30.85622445,7,3,Standard,22.5,Standard
7,29,No,1440.03,2,17,0,30.9838703,7,7,Good,20.58333333,Standard
7,29,No,1440.03,2,17,0,42.15521868,7,5,Good,29.66666667,Standard
7,29,No,1440.03,2,20,0,28.35691603,7,7,Good,33.08333333,Standard
7,24,No,1440.03,2,17,0,37.47629625,7,5,Standard,0,Standard
7,33,No,1440.03,3,15,0,36.27246246,7,4,Good,28.25,Standard
7,29,No,1440.03,3,17,0,41.78880858,7,6,Good,27.66666667,Standard
5,9,No,1440.5,1,4,0,26.01652742,1,1,Good,28,Good
5,9,No,1440.5,1,4,0,31.54413598,2,7,Good,22.83333333,Good
5,9,No,1440.5,1,4,0,25.78270568,2,5,Good,18.66666667,Standard
5,9,No,1440.5,1,4,0,35.44301801,2,5,Standard,28.5,Standard
5,9,No,1440.5,1,4,0,39.71305335,2,7,Good,25.91666667,Standard
5,13,No,1440.5,4,3,0,27.00870285,2,4,Good,33.08333333,Good
5,4,No,1440.5,4,2,9,25.16486964,2,2,Good,17.91666667,Good
12,11,No,1440.56,3,8,3,25.98998449,3,5,Standard,7.166666667,Good
12,11,No,1440.56,3,8,3,22.87691334,3,4,Good,0,Good
12,13,No,1440.56,3,8,3,28.6008698,3,5,Standard,25,Good
12,11,NM,1440.56,3,8,3,37.41439007,3,4,Good,26.58333333,Good
12,11,No,1440.56,0,8,3,30.7469478,3,1,Good,22.08333333,Good
12,7,No,1440.56,3,6,3,38.44297626,3,7,Standard,32.66666667,Good
12,13,No,1440.56,3,11,0,26.5929647,3,4,Good,32.5,Good
5,23,NM,1440.63,1,14,3,31.0299515,4,7,Bad,9.416666667,Good
5,25,No,1440.63,1,14,3,26.42051436,4,6,Bad,8.583333333,Good
5,23,No,1440.63,3,14,3,31.37116681,4,7,Bad,0,Good
5,23,No,1440.63,3,14,3,40.52825136,4,9,Good,12.58333333,Standard
5,23,No,1440.63,3,14,3,29.51705956,4,3,Standard,13.16666667,Good
5,23,No,1440.63,3,0,3,22.7074949,4,5,Bad,0,Good
5,22,No,1440.63,0,17,3,23.51034042,4,4,Standard,0,Good
24,28,Yes,1440.67,8,16,7,36.79220108,9,6,Standard,0,Standard
24,28,Yes,1440.67,8,15,7,37.62750422,10,5,Standard,11.16666667,Poor
24,26,Yes,1440.67,9,16,7,24.31992134,10,5,Good,24.83333333,Poor
24,29,Yes,1440.67,9,16,7,38.49782963,10,7,Good,32.41666667,Poor
24,28,Yes,1440.67,9,17,7,26.31508112,10,5,Good,30.58333333,Poor
24,28,Yes,1440.67,9,18,7,27.3674126,10,6,Bad,19.41666667,Standard
24,28,Yes,1440.67,9,16,7,34.39363194,10,3,Standard,17.16666667,Standard
18,16,Yes,1440.76,11,8,6,22.49285261,9,3,Standard,17,Poor
18,15,Yes,1440.76,11,10,6,23.03193553,9,7,Standard,11.25,Poor
18,20,Yes,1440.76,11,8,6,24.1190825,9,7,Standard,15,Poor
18,15,Yes,1440.76,11,11,6,32.03009404,9,6,Standard,18.66666667,Poor
18,15,NM,1440.76,11,10,6,37.63159199,9,5,Standard,31.16666667,Poor
18,15,Yes,1440.76,11,10,6,32.97511712,9,3,Standard,29.58333333,Poor
18,15,Yes,1440.76,11,10,6,36.85624211,9,10,Standard,0,Poor
11,8,No,1440.78,2,4,1,37.97467345,2,6,Standard,16.16666667,Standard
11,9,No,1440.78,2,2,1,28.34884645,2,6,Standard,23.66666667,Good
11,8,No,1440.78,2,7,1,27.48615858,2,7,Bad,2.666666667,Good
11,8,No,1440.78,2,0,1,30.65020379,2,6,Standard,21.5,Good
11,8,No,1440.78,2,7,1,36.83117941,2,3,Good,23.33333333,Good
11,9,No,1440.78,5,4,1,29.35329515,2,5,Standard,20,Good
11,8,No,1440.78,5,4,1,38.28303473,2,7,Standard,13.41666667,Good
11,9,No,1440.78,5,4,1,36.60865463,2,6,Standard,22.16666667,Good
15,17,No,1441.12,4,17,4,37.0744776,6,4,Standard,0,Standard
15,16,NM,1441.12,4,17,4,34.77032562,6,6,Standard,7.583333333,Standard
15,16,No,1441.12,4,0,4,25.61622835,6,6,Standard,0,Standard
15,20,No,1441.12,4,17,4,27.46874507,6,7,Standard,27.33333333,Standard
15,16,No,1441.12,6,0,4,35.80432154,6,6,Good,16.16666667,Standard
15,16,No,1441.12,6,17,4,27.72271842,6,1,Standard,28.41666667,Standard
15,16,No,1441.12,6,20,4,36.75342759,6,1,Good,28.75,Standard
15,16,No,1441.12,6,18,4,30.5752834,6,6,Standard,17.41666667,Standard
18,62,Yes,1441.4,10,21,9,30.38972518,6,7,Standard,0,Standard
18,62,Yes,1441.4,15,21,9,41.19959381,6,6,Good,31.41666667,Poor
18,62,NM,1441.4,16,19,9,27.82582782,6,5,Good,23.58333333,Standard
18,62,Yes,1441.4,15,22,9,35.61667657,6,3,Standard,19.5,Standard
18,60,Yes,1441.4,15,19,9,37.85096155,6,5,Standard,23.58333333,Poor
18,62,NM,1441.4,15,24,9,31.66421601,6,3,Good,31.91666667,Poor
18,62,Yes,1441.4,15,21,9,35.60645192,6,4,Standard,14.66666667,Poor
18,62,Yes,1441.4,15,23,9,25.59599899,6,6,Standard,16.41666667,Poor
7,16,Yes,1441.44,6,15,3,27.48002391,4,10,Bad,2.833333333,Standard
7,17,Yes,1441.44,6,16,3,31.92619649,4,10,Bad,17.91666667,Standard
7,16,Yes,1441.44,6,15,3,35.20472144,4,10,Good,14.83333333,Standard
7,20,Yes,1441.44,6,15,3,25.23024116,4,4,Standard,5.583333333,Standard
7,14,Yes,1441.44,6,15,3,33.44149472,4,8,Bad,11.25,Standard
7,19,Yes,1441.44,6,13,3,40.91673522,4,7,Standard,10.5,Standard
17,57,Yes,1441.5,9,15,9,25.73278451,7,6,Good,30,Poor
17,52,Yes,1441.5,9,18,8,27.47165415,7,1,Good,28.91666667,Standard
17,57,Yes,1441.5,9,17,8,22.77590223,7,7,Good,28.91666667,Poor
17,57,Yes,1441.5,9,18,0,33.0169214,7,1,Good,19,Poor
17,57,Yes,1441.5,10,18,0,24.81672348,7,3,Standard,0,Poor
17,57,Yes,1441.5,10,18,8,37.87606846,7,6,Good,0,Poor
17,57,Yes,1441.5,10,18,0,28.55024046,7,4,Good,27.75,Poor
17,57,Yes,1441.5,10,18,8,40.56755782,7,1,Good,29.83333333,Poor
16,28,Yes,1441.58,7,12,2,27.46310873,5,1,Good,15.66666667,Standard
16,28,NM,1441.58,7,11,2,40.36563309,5,6,Good,29.08333333,Standard
16,28,Yes,1441.58,7,14,2,25.02936267,5,3,Good,26.58333333,Standard
16,28,Yes,1441.58,9,14,2,35.06190467,5,2,Good,19.75,Standard
16,31,NM,1441.58,9,15,2,31.12076705,5,4,Good,25.58333333,Standard
16,30,Yes,1441.58,9,14,2,26.47090404,5,6,Standard,33.25,Good
16,28,Yes,1441.58,9,17,2,38.17464664,5,3,Good,19.66666667,Good
12,11,Yes,1441.59,7,10,5,35.82317877,7,3,Standard,22.75,Standard
12,6,Yes,1441.59,7,13,5,40.32879922,7,6,Good,20.58333333,Standard
12,11,Yes,1441.59,7,14,5,28.38710077,7,3,Standard,0,Standard
12,11,Yes,1441.59,7,14,5,29.5838898,7,4,Standard,31.75,Standard
12,11,Yes,1441.59,7,0,5,40.08604397,7,4,Standard,15.25,Standard
12,11,Yes,1441.59,9,8,5,31.8299188,7,3,Good,33.08333333,Standard
12,11,NM,1441.59,9,10,5,35.11893175,7,1,Good,31.75,Good
12,11,Yes,1441.59,9,11,5,37.38040191,7,5,Good,0,Standard
8,4,No,1441.62,1,0,3,25.88151582,4,5,Standard,15.66666667,Good
8,8,No,1441.62,1,8,3,31.1254004,4,5,Standard,27.41666667,Good
8,11,No,1441.62,0,0,3,35.47509725,4,7,Good,29.75,Good
8,8,No,1441.62,1,8,3,36.15666607,4,7,Bad,7.833333333,Standard
8,3,No,1441.62,1,5,3,43.27944156,4,4,Standard,25.33333333,Good
8,8,No,1441.62,1,8,3,40.28394446,4,7,Standard,19.08333333,Standard
8,8,No,1441.62,1,8,3,39.82519847,4,4,Good,31.5,Good
8,8,No,1441.62,1,10,3,36.72304629,4,4,Standard,16.58333333,Good
15,28,NM,1441.67,12,19,7,32.39416623,3,3,Standard,26.25,Poor
15,28,Yes,1441.67,12,0,7,33.55412687,3,3,Standard,19.75,Poor
15,28,Yes,1441.67,12,19,7,34.48335663,3,4,Standard,22.5,Poor
15,28,Yes,1441.67,12,18,7,30.52211663,10,4,Standard,6,Standard
15,26,Yes,1441.67,12,22,7,27.67944463,3,3,Standard,11.41666667,Poor
15,28,Yes,1441.67,12,19,7,34.74199348,3,3,Good,0,Poor
15,28,NM,1441.67,14,19,7,34.90325004,3,7,Standard,20.91666667,Poor
20,48,Yes,1441.79,9,10,5,35.18675897,8,6,Good,20.83333333,Poor
20,45,Yes,1441.79,11,10,5,37.71444087,8,1,Good,0,Poor
20,45,NM,1441.79,11,12,5,32.09748022,8,5,Standard,19.33333333,Standard
20,48,Yes,1441.79,11,10,5,26.39879095,8,3,Standard,13.16666667,Poor
20,45,Yes,1441.79,11,0,5,32.77093239,8,3,Standard,24.25,Poor
20,45,Yes,1441.79,11,10,5,26.83492228,8,5,Good,20.66666667,Poor
20,48,Yes,1441.79,11,0,5,28.05294998,8,1,Good,21.83333333,Poor
20,45,Yes,1441.79,11,10,5,32.12784994,8,5,Standard,32.25,Poor
10,26,NM,1442.03,5,18,0,32.88890539,5,6,Good,20.41666667,Standard
10,28,Yes,1442.03,5,0,4,34.99975903,5,2,Good,21.91666667,Standard
10,24,Yes,1442.03,5,18,4,33.62378135,5,4,Good,26.33333333,Standard
10,23,Yes,1442.03,5,18,4,42.01893352,5,7,Good,33,Good
10,19,Yes,1442.03,5,18,4,34.17298364,5,3,Good,16.5,Good
10,23,Yes,1442.03,5,18,4,23.54306732,5,2,Good,15.91666667,Good
10,27,Yes,1442.03,5,18,4,32.45006006,5,5,Good,26.16666667,Standard
10,23,Yes,1442.03,5,20,4,37.10432299,5,3,Good,0,Standard
13,30,Yes,1442.1,7,12,0,25.53175392,3,4,Standard,0,Standard
13,30,Yes,1442.1,7,0,4,25.60506994,3,7,Standard,13,Standard
13,30,Yes,1442.1,7,12,4,38.10244789,3,3,Standard,20.5,Standard
13,26,Yes,1442.1,7,12,4,28.04633782,3,4,Good,25.25,Standard
13,32,Yes,1442.1,7,12,4,30.43174912,3,4,Good,24,Standard
13,30,Yes,1442.1,7,15,0,39.68652457,3,7,Standard,26.58333333,Standard
13,35,Yes,1442.1,7,12,0,29.32100228,3,3,Good,23.41666667,Standard
34,28,Yes,1442.1,7,12,4,32.3564374,3,7,Standard,24.58333333,Standard
21,12,Yes,1442.28,6,9,2,41.18572222,4,7,Standard,16.75,Poor
21,12,Yes,1442.28,6,9,2,33.75252534,4,5,Standard,29.25,Poor
21,14,Yes,1442.28,6,10,2,32.53514954,4,3,Standard,0,Standard
21,17,Yes,1442.28,6,9,2,40.52003482,4,4,Standard,5.916666667,Standard
21,12,Yes,1442.28,6,9,2,35.08876685,4,6,Good,26.5,Standard
21,17,Yes,1442.28,6,8,2,40.61549456,4,7,Standard,27.5,Standard
21,17,Yes,1442.28,16,0,2,24.57958074,4,5,Good,0,Standard
