Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Mortgage Loan,Not Specified,Personal Loan,Debt Consolidation Loan,Credit-Builder Loan,Payday Loan,Home Equity Loan,Auto Loan,Student Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
45.0,22006.43,1655.869167,8,3.0,19.0,0.0,,,,,,,,,,8.0,18.0,10.21,4.0,,1269.66,26.73580783,22,Yes,0.0,96.80460406,HighspentSmallvaluepayments,328.7823126,Poor
45.0,22006.43,1655.869167,8,3.0,19.0,0.0,,,,,,,,,,6.0,18.0,9.21,4.0,,1269.66,25.73570999,22,Yes,0.0,37.70176585,HighspentMediumvaluepayments,377.8851508,Poor
35.0,57196.56,4838.38,6,3.0,17.0,3.0,,1.0,,,1.0,,1.0,,,12.0,12.0,7.53,4.0,Standard,1269.7,24.79961691,18,Yes,74.30448443,294.6675669,LowspentSmallvaluepayments,404.8659486,Poor
35.0,57196.56,4838.38,6,3.0,17.0,3.0,,1.0,,,1.0,,1.0,,,7.0,12.0,1.53,4.0,Standard,1269.7,35.00212362,18,Yes,74.30448443,140.8290176,,528.704498,Poor
35.0,57196.56,4838.38,6,3.0,17.0,3.0,,1.0,,,1.0,,1.0,,,8.0,12.0,7.53,4.0,Standard,1269.7,37.46831609,18,Yes,74.30448443,333.2526234,LowspentLargevaluepayments,346.2808922,Standard
35.0,57196.56,4838.38,6,3.0,17.0,3.0,,1.0,,,1.0,,1.0,,,12.0,12.0,7.53,4.0,,1269.7,26.17445257,19,Yes,74.30448443,0.0,LowspentSmallvaluepayments,150.6097024,Poor
35.0,57196.56,4838.38,6,3.0,17.0,3.0,,1.0,,,1.0,,1.0,,,12.0,12.0,7.53,4.0,Standard,1269.7,29.57407134,19,Yes,74.30448443,10000.0,HighspentMediumvaluepayments,597.8233818,Poor
36.0,57196.56,4838.38,6,3.0,17.0,3.0,,1.0,,,1.0,,1.0,,,12.0,14.0,7.53,4.0,Standard,1269.7,32.1498751,19,Yes,74.30448443,235.063577,HighspentSmallvaluepayments,434.4699386,Poor
14.0,57196.56,4838.38,6,3.0,17.0,3.0,,1.0,,,1.0,,1.0,,,12.0,12.0,7.53,4.0,Standard,1269.7,37.09223522,19,Yes,74.30448443,479.2320916,LowspentMediumvaluepayments,210.301424,Poor
41.0,15957.41,1039.784167,8,5.0,7.0,3.0,1.0,,1.0,,,,,,1.0,24.0,19.0,16.33,4.0,Standard,1269.87,25.97060821,10,Yes,25.04855436,71.56339342,LowspentSmallvaluepayments,297.3664689,Standard
41.0,15957.41,1039.784167,8,5.0,7.0,3.0,1.0,,1.0,,,,,,1.0,19.0,0.0,16.33,4.0,Standard,1269.87,22.7523805464,10,Yes,25.04855436,67.49582081,LowspentLargevaluepayments,281.4340415,Standard
41.0,15957.41,1039.784167,10,5.0,7.0,3.0,1.0,,1.0,,,,,,1.0,19.0,21.0,17.33,4.0,Standard,1269.87,24.76596091,10,NM,25.04855436,61.33743208,LowspentSmallvaluepayments,307.5924302,Standard
41.0,15957.41,1039.784167,8,5.0,7.0,3.0,1.0,,1.0,,,,,,1.0,16.0,19.0,0.0,4.0,,1269.87,36.38723219,10,Yes,25.04855436,88.17349683,LowspentLargevaluepayments,260.7563655,Standard
41.0,15957.41,1039.784167,8,5.0,7.0,3.0,1.0,,1.0,,,,,,1.0,19.0,19.0,16.33,4.0,,1269.87,39.90823229,10,Yes,25.04855436,127.0551549,LowspentSmallvaluepayments,241.8747074,Standard
41.0,15957.41,1039.784167,8,5.0,7.0,3.0,1.0,,1.0,,,,,,1.0,18.0,19.0,16.33,4.0,Standard,1269.87,37.50140195,10,Yes,25.04855436,73.45923387,LowspentSmallvaluepayments,295.4706284,Standard
41.0,15957.41,1039.784167,8,5.0,7.0,3.0,1.0,,1.0,,,,,,1.0,19.0,22.0,16.33,4.0,,1269.87,34.60537607,10,Yes,25.04855436,114.500086,LowspentSmallvaluepayments,254.4297763,Standard
21.0,136680.12,11420.01,0,5.0,3.0,0.0,,,,,,,1.0,,,0.0,1.0,4.06,0.0,Good,1269.93,34.29222538,17,No,112.9954332,449.7106352,LowspentLargevaluepayments,849.2949316,Good
21.0,136680.12,11420.01,0,5.0,3.0,1.0,,,,,,,1.0,,,6.0,1.0,4.06,0.0,Good,1269.93,31.44831133,18,No,112.9954332,154.2559188,HighspentLargevaluepayments,1114.749648,Good
21.0,136680.12,10272.75859,0,5.0,3.0,1.0,,,,,,,1.0,,,2.0,4.0,4.06,0.0,Good,1269.93,30.76569376,18,No,1260.246838,288.0229801,HighspentLargevaluepayments,980.9825868,Good
21.0,136680.12,10272.75859,0,5.0,3.0,1.0,,,,,,,1.0,,,3.0,1.0,4.06,0.0,Good,1269.93,28.42998362,18,No,1260.246838,758.0904265,LowspentLargevaluepayments,540.9151403,Good
21.0,136680.12,10272.75859,0,5.0,3.0,1.0,,,,,,,1.0,,,0.0,1.0,4.06,0.0,Good,1269.93,34.96292433,18,No,1260.246838,664.2869244,LowspentSmallvaluepayments,654.7186424,Standard
21.0,136680.12,10272.75859,0,5.0,3.0,1.0,,,,,,,1.0,,,1.0,1.0,4.06,0.0,Good,1269.93,30.79989628,18,NM,1260.246838,718.6525283,LowspentMediumvaluepayments,590.3530385,Standard
22.0,136680.12,10272.75859,0,5.0,3.0,1.0,,,,,,,1.0,,,3.0,1.0,4.06,0.0,,1269.93,30.45864457,18,NM,1260.246838,448.5761659,HighspentMediumvaluepayments,830.4294009,Good
22.0,136680.12,10272.75859,0,5.0,3.0,1.0,,,,,,,1.0,,,3.0,1.0,4.06,0.0,Good,1269.93,42.45212042860001,18,No,1260.246838,241.2765635,HighspentMediumvaluepayments,1037.729003,Good
25.0,17182.5,1230.875,0,6.0,11.0,0.0,,,,2.0,,,,,,8.0,0.0,3.78,3.0,,1269.97,33.95738043,30,No,19.84112855,0.0,HighspentMediumvaluepayments,325.7860916,Good
25.0,17182.5,0.0,0,6.0,11.0,2.0,,,,2.0,,,,,,10.0,0.0,3.78,3.0,Good,1269.97,39.93162297,31,No,19.84112855,69.61037081,LowspentSmallvaluepayments,323.6360006,Good
25.0,17182.5,1230.875,0,6.0,11.0,2.0,,,,2.0,,,,,,8.0,1.0,3.78,3.0,Good,1269.97,28.08082299,31,No,19.84112855,138.4037755,,254.842596,Standard
26.0,17182.5,1230.875,0,6.0,11.0,2.0,,,,2.0,,,,,,8.0,1.0,3.78,3.0,,1269.97,36.93837573,31,No,19.84112855,88.28549111,LowspentMediumvaluepayments,294.9608803,Good
26.0,17182.5,1230.875,0,6.0,11.0,2.0,,,,2.0,,,,,,8.0,1.0,3.78,3.0,Good,1269.97,27.70993,31,No,19.84112855,84.47839948,LowspentSmallvaluepayments,308.767972,Standard
26.0,17182.5,0.0,0,6.0,11.0,2.0,,,,2.0,,,,,,8.0,0.0,3.78,3.0,Good,1269.97,25.67178815,31,No,19.84112855,10000.0,,285.5703424,Good
26.0,17182.5,1230.875,0,6.0,11.0,2.0,,,,2.0,,,,,,11.0,0.0,3.78,7.0,,1269.97,28.78103204,31,No,19.84112855,32.9766689,LowspentMediumvaluepayments,350.2697026,Good
26.0,17182.5,1230.875,0,6.0,11.0,2.0,,,,2.0,,,,,,8.0,1.0,0.0,7.0,,1269.97,37.37694428,31,No,19.84112855,133.3524873,,259.8938842,Good
39.0,35865.45,2726.7875,6,5.0,7.0,0.0,,,,,,,,,,8.0,10.0,0.27,4.0,Standard,1270.06,33.92981431,17,No,0.0,289.8518482,,272.8269018,Standard
39.0,35865.45,0.0,6,5.0,7.0,0.0,,,,,,,,,,8.0,10.0,3.27,4.0,Standard,1270.06,36.17337512,17,No,0.0,290.2869384,LowspentSmallvaluepayments,272.3918116,Standard
39.0,35865.45,0.0,6,5.0,7.0,0.0,,,,,,,,,,8.0,10.0,5.27,4.0,Standard,1270.06,33.17003336,18,No,0.0,128.1645438,HighspentSmallvaluepayments,404.5142062,Standard
40.0,35865.45,2726.7875,6,5.0,7.0,0.0,,,,,,,,,,8.0,10.0,3.27,7.0,Standard,1270.06,31.04765169,18,No,0.0,123.115213,HighspentSmallvaluepayments,409.563537,Standard
40.0,35865.45,2726.7875,6,5.0,7.0,0.0,,,,,,,,,,8.0,9.0,3.27,7.0,Standard,1270.06,29.74097172,18,No,0.0,47.72235675,,474.9563933,Standard
40.0,35865.45,2726.7875,6,5.0,7.0,0.0,,,,,,,,,,8.0,11.0,3.27,7.0,Standard,1270.06,36.03735869,18,No,0.0,269.3941432,LowspentSmallvaluepayments,293.2846068,Standard
40.0,35865.45,2726.7875,6,5.0,7.0,0.0,,,,,,,,,,5.0,10.0,3.27,7.0,Standard,1270.06,33.33992139,18,No,0.0,266.1665571,LowspentSmallvaluepayments,296.5121929,Standard
40.0,35865.45,2726.7875,6,5.0,7.0,0.0,,,,,,,,,,8.0,9.0,3.27,7.0,Standard,1270.06,24.07401575,18,No,0.0,33.27987056,HighspentLargevaluepayments,479.3988794,Standard
21.0,31763.36,2867.946667,7,7.0,25.0,6.0,1.0,,2.0,,2.0,,1.0,,,21.0,17.0,11.07,9.0,,1270.07,32.07526901,11,NM,122.7170717,100.3177545,HighspentMediumvaluepayments,313.7598405,Poor
21.0,31763.36,2867.946667,7,7.0,25.0,6.0,1.0,,2.0,,2.0,,1.0,,,21.0,17.0,11.07,0.0,Standard,1270.07,26.41733905,12,Yes,122.7170717,68.02715613,HighspentMediumvaluepayments,346.0504388,Poor
21.0,31763.36,0.0,7,7.0,25.0,6.0,1.0,,2.0,,2.0,,1.0,,,21.0,17.0,11.07,9.0,,1270.07,29.40880506,0,Yes,122.7170717,181.7617933,,272.3158016,Poor
21.0,31763.36,0.0,7,7.0,25.0,6.0,1.0,,2.0,,2.0,,1.0,,,21.0,14.0,11.07,9.0,Standard,1270.07,28.34706315,12,Yes,122.7170717,60.98830688,HighspentMediumvaluepayments,353.0892881,Poor
22.0,31763.36,2867.946667,7,7.0,25.0,0.0,1.0,,2.0,,2.0,,1.0,,,25.0,17.0,11.07,9.0,Standard,1270.07,31.78767969,12,Yes,122.7170717,10000.0,,374.4878942,Poor
22.0,31763.36,0.0,7,7.0,25.0,6.0,1.0,,2.0,,2.0,,1.0,,,20.0,20.0,11.07,9.0,Standard,1270.07,33.89502463,0,Yes,122.7170717,10000.0,LowspentLargevaluepayments,187.2428073,Poor
22.0,31763.36,2867.946667,7,7.0,25.0,6.0,1.0,,2.0,,2.0,,1.0,,,16.0,17.0,11.07,9.0,,1270.07,37.03227169,12,Yes,122.7170717,289.8311713,LowspentMediumvaluepayments,154.2464236,Poor
22.0,31763.36,2867.946667,7,7.0,25.0,6.0,1.0,,2.0,,2.0,,1.0,,,21.0,16.0,11.07,9.0,Standard,1270.07,31.24238358,12,Yes,122.7170717,336.7740197,LowspentSmallvaluepayments,117.3035753,Poor
39.0,65599.92,5680.66,9,7.0,27.0,3.0,,,2.0,1.0,,,,,,37.0,8.0,19.83,10.0,Standard,1270.15,25.86528409,12,Yes,100.1998169,95.96628865,HighspentMediumvaluepayments,621.8998945,Poor
39.0,65599.92,5680.66,9,7.0,27.0,3.0,,,2.0,1.0,,,,,,39.0,8.0,19.83,10.0,,1270.15,34.14231964,12,Yes,100.1998169,101.5979698,HighspentMediumvaluepayments,616.2682134,Poor
39.0,65599.92,0.0,9,7.0,27.0,3.0,,,2.0,1.0,,,,,,36.0,8.0,19.83,10.0,Standard,1270.15,37.66952614,12,NM,100.1998169,492.2436525,LowspentSmallvaluepayments,265.6225306,Standard
39.0,65599.92,5680.66,9,7.0,27.0,0.0,,,2.0,1.0,,,,,,36.0,10.0,19.83,10.0,Standard,1270.15,36.32327432,12,NM,100.1998169,0.0,HighspentMediumvaluepayments,505.8811734,Poor
39.0,65599.92,5680.66,9,7.0,27.0,0.0,,,2.0,1.0,,,,,,40.0,10.0,19.83,10.0,Standard,1270.15,32.79108837,12,Yes,100.1998169,284.3332292,,473.5329539,Poor
40.0,65599.92,5680.66,9,7.0,27.0,3.0,,,2.0,1.0,,,,,,36.0,8.0,19.83,10.0,,1270.15,40.88705817,12,NM,100.1998169,120.158206,HighspentMediumvaluepayments,597.7079771,Poor
40.0,65599.92,5680.66,9,7.0,27.0,3.0,,,2.0,1.0,,,,,,36.0,8.0,19.83,10.0,Standard,1270.15,24.39969698,12,Yes,100.1998169,306.3553809,LowspentSmallvaluepayments,451.5108022,Poor
41.0,35518.98,3068.915,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,12.0,16.0,15.52,8.0,Standard,1270.18,37.98724863,10,Yes,84.75534306,115.2806244,HighspentMediumvaluepayments,356.8555325,Standard
41.0,35518.98,3068.915,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,12.0,16.0,15.52,8.0,Standard,1270.18,37.31156042,10,Yes,84.75534306,194.0776782,LowspentLargevaluepayments,298.0584787,Standard
41.0,35518.98,3068.915,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,12.0,14.0,15.52,8.0,Standard,1270.18,34.4041717,11,Yes,84.75534306,263.8209597,LowspentSmallvaluepayments,248.3151972,Standard
41.0,35518.98,3068.915,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,11.0,16.0,15.52,8.0,Standard,1270.18,26.33942244,11,Yes,84.75534306,71.665244,HighspentLargevaluepayments,390.4709129,Good
41.0,35518.98,3068.915,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,12.0,16.0,15.52,8.0,Standard,1270.18,27.37421322,11,Yes,84.75534306,63.42171419,HighspentLargevaluepayments,398.7144427,Good
41.0,35518.98,0.0,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,12.0,16.0,15.52,16.0,Standard,1270.18,37.45146074,11,Yes,84.75534306,112.476983,HighspentMediumvaluepayments,359.6591739,Good
41.0,35518.98,3068.915,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,7.0,18.0,15.52,8.0,,1270.18,30.55506946,11,Yes,84.75534306,195.0681264,HighspentSmallvaluepayments,287.0680306,Good
41.0,35518.98,3068.915,8,6.0,9.0,3.0,,1.0,,,,,,1.0,1.0,12.0,16.0,15.52,9.0,Standard,1270.18,39.51015387,11,Yes,84.75534306,142.6603121,LowspentLargevaluepayments,349.4758449,Good
41.0,13924.125,0.0,8,3.0,10.0,0.0,,,,,,,,,,25.0,16.0,7.55,3.0,Good,1270.5,29.71647305,28,NM,0.0,47.60901529,LowspentMediumvaluepayments,327.6253597,Poor
41.0,13924.125,952.34375,8,3.0,10.0,0.0,,,,,,,,,,25.0,0.0,3.55,3.0,,1270.5,32.82175808,28,No,0.0,45.40429449,LowspentSmallvaluepayments,339.8300805,Poor
41.0,13924.125,952.34375,8,3.0,10.0,0.0,,,,,,,,,,27.0,19.0,7.55,3.0,,1270.5,25.69986761,29,No,0.0,81.10997004,LowspentSmallvaluepayments,304.124405,Poor
41.0,5795888.0,0.0,8,3.0,10.0,0.0,,,,,,,,,,25.0,0.0,7.55,3.0,,1270.5,38.30823386,29,No,0.0,19.08558478,HighspentSmallvaluepayments,336.1487902,Standard
41.0,13924.125,0.0,8,3.0,10.0,0.0,,,,,,,,,,25.0,16.0,7.55,3.0,,1270.5,36.41300947,29,No,0.0,44.25237937,LowspentLargevaluepayments,320.9819956,Standard
42.0,13924.125,952.34375,8,3.0,10.0,0.0,,,,,,,,,,26.0,16.0,7.55,3.0,Good,1270.5,34.53289544,29,No,0.0,51.27063743,LowspentMediumvaluepayments,323.9637376,Standard
42.0,13924.125,952.34375,8,3.0,10.0,0.0,,,,,,,,,,25.0,16.0,7.55,3.0,Good,1270.5,34.17998527,0,No,0.0,78.49433043,LowspentSmallvaluepayments,306.7400446,Standard
42.0,13924.125,0.0,10,3.0,10.0,0.0,,,,,,,,,,25.0,14.0,7.55,4.0,Good,1270.5,26.76513773,29,No,0.0,91.90408951,LowspentMediumvaluepayments,283.3302855,Standard
37.0,99925.17,8263.0975,4,7.0,2.0,1.0,,,,,,,1.0,,,26.0,8.0,0.13,4.0,Standard,1270.51,36.41313891,22,NM,59.05297428,144.0344226,HighspentLargevaluepayments,863.2223531,Standard
37.0,99925.17,8263.0975,4,7.0,2.0,1.0,,,,,,,1.0,,,26.0,8.0,4.13,4.0,Standard,1270.51,25.36415805,22,No,59.05297428,743.0070892,LowspentSmallvaluepayments,314.2496865,Standard
37.0,99925.17,8263.0975,4,7.0,2.0,1.0,,,,,,,1.0,,,26.0,8.0,4.13,7.0,Standard,1270.51,26.59929723,0,No,59.05297428,1117.336017,LowspentSmallvaluepayments,,Good
37.0,99925.17,8263.0975,4,7.0,2.0,1.0,,,,,,,1.0,,,26.0,5.0,4.13,7.0,Standard,1270.51,31.17520999,23,No,59.05297428,619.0080478,LowspentSmallvaluepayments,438.2487279,Standard
37.0,99925.17,0.0,4,7.0,2.0,1.0,,,,,,,1.0,,,26.0,8.0,1.13,7.0,Standard,1270.51,23.83955798,23,No,852.0745044,692.271535,LowspentMediumvaluepayments,354.9852408,Good
462.0,99925.17,7470.07597,4,7.0,2.0,1.0,,,,,,,1.0,,,26.0,6.0,0.0,7.0,Standard,1270.51,36.70508275,23,No,852.0745044,10000.0,HighspentMediumvaluepayments,672.7708347,Good
37.0,99925.17,0.0,4,7.0,2.0,1.0,,,,,,,1.0,,,26.0,8.0,4.13,7.0,Standard,1270.51,42.41330008,23,No,852.0745044,195.2221405,HighspentLargevaluepayments,812.0346352,Good
44.0,10952.32,0.0,6,4.0,6.0,1.0,,,,1.0,,,,,,20.0,16.0,10.64,4.0,,1270.54,29.21543941,23,No,7.913169736,21.15246102,HighspentMediumvaluepayments,289.9037026,Standard
44.0,10952.32,631.733362,6,4.0,6.0,1.0,,,,1.0,,,,,,20.0,19.0,10.64,4.0,Standard,1270.54,31.2184387,23,NM,65.87314109,61.50945964,LowspentMediumvaluepayments,279.546704,Standard
44.0,10952.32,631.733362,6,4.0,6.0,1.0,,,,1.0,,,,,,15.0,19.0,10.64,4.0,Standard,1270.54,38.49425501,24,No,65.87314109,28.11711456,LowspentMediumvaluepayments,312.939049,Standard
14.0,10952.32,631.733362,6,4.0,6.0,1.0,,,,1.0,,,,,,20.0,16.0,10.64,9.0,,1270.54,38.62105148,0,NM,65.87314109,87.63465116,LowspentSmallvaluepayments,263.4215124,Standard
44.0,10952.32,0.0,6,4.0,6.0,1.0,,,,1.0,,,,,,20.0,16.0,10.64,9.0,Standard,1270.54,30.77486481,24,No,65.87314109,58.28480817,LowspentMediumvaluepayments,282.7713554,Standard
44.0,10952.32,631.733362,6,4.0,6.0,1.0,,,,1.0,,,,,,20.0,16.0,10.64,9.0,Standard,1270.54,39.07165629,24,No,65.87314109,44.1956571,LowspentSmallvaluepayments,306.8605065,Standard
44.0,10952.32,631.733362,6,4.0,6.0,1.0,,,,1.0,,,,,,20.0,16.0,17.64,9.0,Standard,1270.54,28.46932502,24,No,65.87314109,88.60898023,LowspentSmallvaluepayments,262.4471834,Standard
23.0,8983.565,645.6304167,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,8.0,16.0,11.25,7.0,Standard,1270.65,29.01286866,14,Yes,9.885124977,16.17451415,HighspentSmallvaluepayments,298.5034025,Standard
23.0,8983.565,0.0,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,8.0,16.0,11.25,7.0,Standard,1270.65,23.64156159,0,Yes,9.885124977,37.90204546,HighspentSmallvaluepayments,276.7758712,Standard
23.0,8983.565,645.6304167,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,7.0,16.0,11.25,7.0,Standard,1270.65,30.14547472,14,Yes,9.885124977,28.93722626,LowspentMediumvaluepayments,305.7406904,Standard
23.0,8983.565,645.6304167,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,8.0,0.0,15.25,7.0,,1270.65,36.02255396,14,Yes,9.885124977,26.93029611,LowspentSmallvaluepayments,317.7476206,Standard
23.0,8983.565,645.6304167,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,8.0,16.0,11.25,8.0,Standard,1270.65,28.23512131,15,Yes,9.885124977,16.83225484,LowspentMediumvaluepayments,317.8456619,Poor
23.0,8983.565,645.6304167,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,8.0,19.0,11.25,8.0,Standard,1270.65,28.64780868,15,Yes,9.885124977,50.05782296,LowspentSmallvaluepayments,294.6200937,Standard
23.0,8983.565,645.6304167,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,8.0,16.0,8.25,8.0,Standard,1270.65,33.91148184,15,Yes,9.885124977,54.94794293,LowspentMediumvaluepayments,279.7299738,Poor
23.0,8983.565,645.6304167,6,4.0,6.0,2.0,,,,,1.0,,,1.0,,7.0,16.0,11.25,8.0,Standard,1270.65,25.42816663,15,Yes,9.885124977,61.96396627,LowspentSmallvaluepayments,282.7139504,Poor
51.0,33413.88,2770.49,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,22.0,9.0,19.75,4.0,Standard,1270.74,37.10038352,21,Yes,46.39958673,162.7872457,LowspentMediumvaluepayments,347.8621676,Standard
51.0,33413.88,2770.49,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,22.0,7.0,19.75,4.0,Standard,1270.74,31.89998242,21,Yes,46.39958673,338.3143653,LowspentSmallvaluepayments,182.335048,Standard
51.0,33413.88,2770.49,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,22.0,7.0,19.75,4.0,Standard,1270.74,27.78923816,21,Yes,46.39958673,44.48989148,HighspentMediumvaluepayments,436.1595218,Standard
51.0,33413.88,2770.49,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,22.0,10.0,19.75,4.0,Standard,1270.74,25.35307908,22,Yes,46.39958673,238.666697,LowspentLargevaluepayments,261.9827162,Standard
51.0,33413.88,2770.49,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,22.0,6.0,19.75,4.0,Standard,1270.74,24.9109237,22,Yes,46.39958673,128.591926,HighspentSmallvaluepayments,362.0574873,Standard
52.0,33413.88,2770.49,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,17.0,9.0,19.75,4.0,,1270.74,27.69118197,22,Yes,46.39958673,296.4314155,LowspentSmallvaluepayments,224.2179978,Standard
52.0,33413.88,2770.49,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,22.0,9.0,19.75,4.0,Standard,1270.74,34.3723146,0,NM,46.39958673,125.2267504,LowspentLargevaluepayments,375.4226628,Poor
52.0,33413.88,0.0,5,7.0,10.0,3.0,,,,1.0,,,,2.0,,22.0,9.0,19.75,0.0,Standard,1270.74,29.96013216,22,Yes,46.39958673,124.1193456,LowspentSmallvaluepayments,396.5300677,Poor
24.0,44393.86,3504.488333,6,3.0,12.0,2.0,,,,,,1.0,,,1.0,11.0,9.0,10.74,0.0,,1270.97,37.32832554,0,Yes,63.79433546,91.4704338,HighspentMediumvaluepayments,445.1840641,Standard
24.0,44393.86,0.0,6,3.0,12.0,2.0,,,,,,1.0,,,1.0,15.0,11.0,10.74,3.0,Standard,1270.97,38.28897075,20,Yes,63.79433546,48.74251134,HighspentLargevaluepayments,477.9119865,Standard
24.0,44393.86,3504.488333,6,3.0,12.0,2.0,,,,,,1.0,,,1.0,15.0,11.0,10.74,3.0,,1270.97,29.11590414,20,Yes,63.79433546,73.10076083,HighspentMediumvaluepayments,463.553737,Standard
24.0,44393.86,3504.488333,6,3.0,12.0,2.0,,,,,,1.0,,,1.0,15.0,13.0,0.0,3.0,,1270.97,27.47683551,0,Yes,63.79433546,218.849479,LowspentSmallvaluepayments,357.8050189,Standard
24.0,44393.86,3504.488333,6,3.0,12.0,2.0,,,,,,1.0,,,1.0,19.0,11.0,10.74,3.0,Standard,1270.97,25.36679358,20,Yes,63.79433546,129.9647887,LowspentLargevaluepayments,426.6897091,Poor
24.0,44393.86,0.0,6,3.0,12.0,2.0,,,,,,1.0,,,1.0,15.0,9.0,0.0,3.0,,1270.97,39.8602474,20,Yes,63.79433546,182.1584447,HighspentSmallvaluepayments,364.4960531,Standard
24.0,44393.86,3504.488333,6,3.0,12.0,2.0,,,,,,1.0,,,1.0,19.0,11.0,10.74,3.0,Standard,1270.97,33.89591768,20,Yes,63.79433546,430.1717288,LowspentSmallvaluepayments,146.4827691,Poor
40.0,116014.8,9907.9,2,4.0,2.0,3.0,,1.0,,,1.0,,1.0,,,7.0,6.0,2.31,1.0,Good,1271.05,41.52281991,16,No,267.5292466,127.5973106,HighspentMediumvaluepayments,845.6634428,Good
40.0,116014.8,0.0,2,4.0,2.0,3.0,,1.0,,,1.0,,1.0,,,5.0,4.0,1.31,1.0,,1271.05,34.42058738,16,No,267.5292466,199.2756603,HighspentLargevaluepayments,763.9850931,Good
41.0,116014.8,9907.9,2,4.0,2.0,3.0,,1.0,,,1.0,,1.0,,,7.0,4.0,1.31,6.0,Good,1271.05,40.25662547,16,No,267.5292466,311.4089457,HighspentSmallvaluepayments,671.8518077,Good
41.0,116014.8,9907.9,2,4.0,2.0,3.0,,1.0,,,1.0,,1.0,,,7.0,4.0,1.31,6.0,Good,1271.05,25.94355147,16,No,267.5292466,247.0916135,HighspentMediumvaluepayments,726.1691399,Standard
15.0,81475.28,6865.606667,6,3.0,17.0,0.0,,,,,,,,,,24.0,0.0,9.33,6.0,Standard,1271.12,26.2094584,22,Yes,0.0,0.0,LowspentMediumvaluepayments,757.3385484,Standard
15.0,81475.28,6865.606667,6,3.0,17.0,0.0,,,,,,,,,,24.0,18.0,12.33,6.0,Standard,1271.12,37.92976759,22,Yes,0.0,130.1304393,HighspentLargevaluepayments,796.4302274,Standard
15.0,81475.28,6865.606667,6,3.0,17.0,0.0,,,,,,,,,,24.0,0.0,13.33,10.0,Standard,1271.12,27.28939344,22,Yes,0.0,148.6633919,HighspentLargevaluepayments,777.8972747,Standard
15.0,81475.28,6865.606667,6,3.0,17.0,0.0,,,,,,,,,,24.0,20.0,0.0,10.0,Standard,1271.12,29.39660004,0,Yes,0.0,317.2987726,LowspentSmallvaluepayments,659.261894,Standard
15.0,81475.28,6865.606667,6,3.0,17.0,0.0,,,,,,,,,,24.0,18.0,12.33,10.0,Standard,1271.12,33.16968123,22,Yes,0.0,0.0,HighspentMediumvaluepayments,825.7876924,Standard
15.0,81475.28,6865.606667,6,3.0,17.0,0.0,,,,,,,,,,24.0,0.0,12.33,10.0,Standard,1271.12,34.70058018,22,Yes,0.0,199.3428879,,757.2177787,Standard
21.0,37360.94,2864.411667,10,5.0,33.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,,41.0,0.0,9.89,11.0,,1271.23,26.88162893,11,NM,93.34174657,10000.0,LowspentSmallvaluepayments,104.8964426,Poor
22.0,37360.94,2864.411667,10,5.0,33.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,,44.0,12.0,9.89,11.0,Standard,1271.23,38.77982726,11,Yes,93.34174657,79.14896534,LowspentLargevaluepayments,383.9504548,Poor
22.0,37360.94,2864.411667,10,5.0,33.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,,44.0,10.0,9.89,11.0,Standard,1271.23,25.59965022,11,Yes,93.34174657,318.8034484,LowspentSmallvaluepayments,164.2959717,Poor
22.0,37360.94,2864.411667,10,5.0,33.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,,44.0,12.0,9.89,11.0,Standard,1271.23,30.87080792,11,NM,93.34174657,57.46321106,HighspentLargevaluepayments,375.636209,Poor
